Time,FOPT,WOPR:WELL08P,WOPR:WELL09P,WOPR:WELL10P,WOPR:WELL11I,WOPR:WELL12P,WOPR:WELL14P,WOPR:WELL18P,WOPR:WELL19P,WOPR:WELL22P,FPR,WBHP:WELL08P,WBHP:WELL09P,WBHP:WELL10P,WBHP:WELL11I,WBHP:WELL12P,WBHP:WELL14P,WBHP:WELL18P,WBHP:WELL19P,WBHP:WELL22P,FWCT,WWCT:WELL08P,WWCT:WELL09P,WWCT:WELL10P,WWCT:WELL11I,WWCT:WELL12P,WWCT:WELL14P,WWCT:WELL18P,WWCT:WELL19P,WWCT:WELL22P,WLPR:WELL08P,WLPR:WELL09P,WLPR:WELL10P,WLPR:WELL11I,WLPR:WELL12P,WLPR:WELL14P,WLPR:WELL18P,WLPR:WELL19P,WLPR:WELL22P,WWPR:WELL08P,WWPR:WELL09P,WWPR:WELL10P,WWPR:WELL11I,WWPR:WELL12P,WWPR:WELL14P,WWPR:WELL18P,WWPR:WELL19P,WWPR:WELL22P,WGPR:WELL08P,WGPR:WELL09P,WGPR:WELL10P,WGPR:WELL11I,WGPR:WELL12P,WGPR:WELL14P,WGPR:WELL18P,WGPR:WELL19P,WGPR:WELL22P
2008-09-06 09:21:26,8879892.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,167.8171844482422,114.63756561279297,122.80441284179688,95.89198303222656,308.06842041015625,115.72412109375,107.48772430419922,71.78617858886719,93.022705078125,102.10054779052734,0.002866970142349601,0.0009300423553213477,0.00229269010014832,0.002915335586294532,0.0,0.0009618421318009496,0.006819934118539095,0.0013245182344689965,0.006463801953941584,0.0011859090300276875,350.3258056640625,350.8042907714844,351.0233459472656,-0.0,350.33697509765625,352.40338134765625,350.4642028808594,352.27703857421875,350.4155578613281,0.32581785321235657,0.8042855262756348,1.0233508348464966,-0.0,0.3369688391685486,2.403367757797241,0.46419620513916016,2.2770490646362305,0.4155609607696533,56161.2265625,58945.4375,76589.0234375,-0.0,54939.6484375,66128.671875,63272.171875,75697.1875,62046.765625
2009-01-07 00:00:00,9223200.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,165.60720825195312,111.47285461425781,118.81828308105469,90.10765838623047,306.17669677734375,112.60040283203125,101.78854370117188,65.72523498535156,85.13438415527344,97.7857666015625,0.0037460338789969683,0.000989150139503181,0.0028960658237338066,0.003836252260953188,0.0,0.0010238427203148603,0.00916944071650505,0.0014550028136000037,0.009224336594343185,0.0012871342478320003,350.3465576171875,351.0165710449219,351.3478698730469,-0.0,350.35870361328125,353.239013671875,350.5099792480469,353.2585754394531,350.4510803222656,0.34654533863067627,1.0165671110153198,1.3478590250015259,-0.0,0.35871219635009766,3.239004135131836,0.5099930167198181,3.258575916290283,0.45107758045196533,57116.99609375,61397.93359375,80323.046875,-0.0,55859.3203125,69407.875,65573.828125,80810.1953125,63783.7421875
2009-07-09 00:00:00,9735600.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,161.841796875,106.02197265625,111.46309661865234,79.51753234863281,302.8071594238281,107.27828979492188,91.42416381835938,54.740962982177734,70.42329406738281,90.30827331542969,0.005968515761196613,0.0010947169503197074,0.004497316665947437,0.006291852332651615,0.0,0.0011335470480844378,0.014700817875564098,0.0017009135335683823,0.016580676659941673,0.0014683917397633195,350.3835754394531,351.5811767578125,352.2160949707031,-0.0,350.3971862792969,355.2220458984375,350.5963439941406,355.9010925292969,350.5146789550781,0.3835708200931549,1.581171989440918,2.2160916328430176,-0.0,0.39719170331954956,5.222054481506348,0.5963340401649475,5.90108060836792,0.5146928429603577,58872.28125,65963.328125,87241.671875,-0.0,57551.484375,75512.484375,69985.5,90160.6640625,66935.5078125
2010-01-08 00:00:00,10244459.0,350.0,350.0,350.0,-0.0,350.0,350.0,330.6528015136719,350.0,350.0,157.4923553466797,99.56474304199219,102.56790161132812,66.25647735595703,298.7964172363281,100.9299087524414,78.70347595214844,50.0,51.02649688720703,81.27735137939453,0.009839103557169437,0.0012258730130270123,0.007406414486467838,0.010747237130999565,0.0,0.0012716229539364576,0.02332853525876999,0.0018771925242617726,0.029836200177669525,0.0017002200474962592,350.4295959472656,352.611572265625,353.8023986816406,-0.0,350.4456481933594,358.3600158691406,331.2746887207031,360.7638244628906,350.5960998535156,0.4295821785926819,2.6115875244140625,3.802398204803467,-0.0,0.4456346929073334,8.360014915466309,0.6218663454055786,10.763821601867676,0.5960904955863953,61136.8359375,71634.15625,96028.1796875,-0.0,59828.70703125,83493.0078125,70301.84375,102144.21875,71093.6328125
2010-03-09 09:21:26,10410884.0,350.0,350.0,350.0,-0.0,350.0,350.0,320.6295166015625,335.19195556640625,350.0,155.9885711669922,97.26958465576172,99.29790496826172,61.20173263549805,297.4045715332031,98.65646362304688,74.02210235595703,50.0,50.0,77.97958374023438,0.011221553198993206,0.0012747355503961444,0.008630082942545414,0.012618684209883213,0.0,0.00132330774795264,0.026799462735652924,0.0019103391095995903,0.03446733206510544,0.0017906923312693834,350.44671630859375,353.04681396484375,354.4729919433594,-0.0,350.4637756347656,359.63812255859375,321.24322509765625,347.15753173828125,350.62786865234375,0.44672688841819763,3.046823263168335,4.472982406616211,-0.0,0.46377140283584595,9.638108253479004,0.6136834621429443,11.965594291687012,0.6278666257858276,62029.6953125,73883.296875,99377.9765625,-0.0,60740.8671875,86577.0390625,69371.6328125,100097.859375,72734.3203125
2010-07-08 04:04:41,10737502.0,350.0,350.0,349.0566711425781,-0.0,350.0,350.0,300.654052734375,304.5342712402344,350.0,152.7809600830078,92.08103942871094,91.78624725341797,50.0,294.277099609375,93.48263549804688,63.08334732055664,50.0,50.0,70.67141723632812,0.014644064009189606,0.0013888684334233403,0.012089177034795284,0.017758047208189964,0.0,0.0014435495249927044,0.03557848930358887,0.0019982431549578905,0.045117106288671494,0.00199765432626009,350.4867858886719,354.2829895019531,355.3672790527344,-0.0,350.5059814453125,362.911865234375,301.25604248046875,318.92315673828125,350.7005920410156,0.4867800176143646,4.282989978790283,6.310628890991211,-0.0,0.5059727430343628,12.91185474395752,0.6019827723503113,14.38888931274414,0.700578510761261,64114.43359375,78895.046875,106385.5859375,-0.0,62877.1015625,93658.0703125,67810.296875,95130.828125,76538.140625
2010-09-07 03:55:53,10900032.0,350.0,350.0,333.7666931152344,-0.0,350.0,350.0,290.63623046875,290.2781982421875,350.0,151.11065673828125,89.26793670654297,87.61312103271484,50.0,292.62677001953125,90.63673400878906,56.9177360534668,50.0,50.0,66.65461730957031,0.01654532179236412,0.0014540646225214005,0.014260740950703621,0.020289085805416107,0.0,0.0015124476049095392,0.04074670374393463,0.002046206034719944,0.05103063955903053,0.0021145835053175688,350.5096740722656,355.0634765625,340.67877197265625,-0.0,350.5301513671875,364.86712646484375,291.2321472167969,305.8878479003906,350.7416687011719,0.5096637010574341,5.063467979431152,6.912060260772705,-0.0,0.530158519744873,14.867133140563965,0.595920979976654,15.609651565551758,0.7416725754737854,65308.53125,81774.3046875,103310.765625,-0.0,64125.7578125,97725.5078125,67034.78125,92815.9453125,78643.421875
2011-01-09 00:00:00,11218710.0,350.0,350.0,306.654541015625,-0.0,350.0,332.5144958496094,271.0933837890625,263.1263732910156,350.0,147.57965087890625,82.96404266357422,77.92616271972656,50.0,288.9974060058594,84.20063018798828,50.0,50.0,50.0,57.787899017333984,0.020828019827604294,0.0016052749706432223,0.02032669074833393,0.026352230459451675,0.0,0.0016769865760579705,0.05232786387205124,0.002149242674931884,0.06485680490732193,0.002373649040237069,350.562744140625,357.261962890625,314.95428466796875,-0.0,350.5879211425781,350.8750305175781,271.6772766113281,281.37548828125,350.832763671875,0.5627495646476746,7.261953353881836,8.299747467041016,-0.0,0.587931215763092,18.36054039001465,0.5839003920555115,18.249114990234375,0.8327537775039673,68133.953125,88333.9921875,98509.15625,-0.0,67131.234375,99411.5,65453.87890625,88307.3828125,83288.4140625
2011-03-10 09:21:26,11371030.0,350.0,350.0,294.15673828125,-0.0,350.0,315.51361083984375,261.9256591796875,250.68003845214844,350.0,145.81715393066406,79.75293731689453,72.86479949951172,50.0,287.1677551269531,80.85842895507812,50.0,50.0,50.0,53.224090576171875,0.02290196344256401,0.0016855894355103374,0.023926595225930214,0.029583094641566277,0.0,0.0017674057744443417,0.05798916891217232,0.002202190225943923,0.0720987394452095,0.002515435218811035,350.5909423828125,358.57958984375,303.12408447265625,-0.0,350.61968994140625,334.936279296875,262.50372314453125,270.1580810546875,350.88262939453125,0.5909523963928223,8.579587936401367,8.967348098754883,-0.0,0.6196872591972351,19.42267608642578,0.5780831575393677,19.478057861328125,0.882622480392456,69675.09375,91919.4453125,96305.53125,-0.0,68832.6875,96476.28125,64686.3671875,86098.984375,85782.140625
2011-04-19 05:56:29,11470278.0,350.0,350.0,286.1441955566406,-0.0,350.0,305.25531005859375,256.00091552734375,242.6824188232422,350.0,144.6373748779297,77.57793426513672,69.29312133789062,50.0,285.9448547363281,78.55554962158203,50.0,50.0,50.0,50.166893005371094,0.024333639070391655,0.0017413441091775894,0.02661818079650402,0.031821902841329575,0.0,0.0018314738990738988,0.06183331087231636,0.0022379320580512285,0.07706765085458755,0.0026140541303902864,350.61053466796875,359.5711364746094,295.54913330078125,-0.0,350.6421813964844,325.3742980957031,256.5751037597656,262.9471435546875,350.9173278808594,0.610533595085144,9.571128845214844,9.404934883117676,-0.0,0.642192006111145,20.118968963623047,0.5741976499557495,20.264719009399414,0.9173168540000916,70745.875,94486.2421875,94883.7734375,-0.0,70036.5,94787.515625,64177.3203125,84636.984375,87486.1640625
2011-07-07 23:05:51,11662640.0,350.0,350.0,270.9955749511719,-0.0,350.0,285.753173828125,244.69683837890625,227.62631225585938,334.0499572753906,142.25083923339844,72.942626953125,61.31025695800781,50.0,283.42236328125,73.67050170898438,50.0,50.0,50.0,50.0,0.027555586770176888,0.001862732577137649,0.033133745193481445,0.03658541664481163,0.0,0.001969272503629327,0.06989674270153046,0.002310436684638262,0.08747249841690063,0.002656327560544014,350.6531677246094,361.9942321777344,281.28656005859375,-0.0,350.69061279296875,307.22735595703125,245.2635040283203,249.4459686279297,334.9396667480469,0.6531730890274048,11.994224548339844,10.290986061096191,-0.0,0.6906053423881531,21.474191665649414,0.566665768623352,21.81966209411621,0.8897095322608948,73057.046875,99987.0390625,92103.6796875,-0.0,72646.21875,91731.625,63157.8828125,81736.4375,84985.65625
2011-09-07 08:30:28,11807359.0,350.0,350.0,259.741455078125,-0.0,350.0,271.64178466796875,236.37677001953125,216.9428253173828,322.5714416503906,140.38160705566406,69.04690551757812,54.50674819946289,50.0,281.44085693359375,69.6121597290039,50.0,50.0,50.0,50.0,0.03023722767829895,0.0019669474568217993,0.03910629823803902,0.04049135372042656,0.0,0.002084543462842703,0.07630780339241028,0.0023677691351622343,0.09585969895124435,0.002692480804398656,350.6897888183594,364.2442321777344,270.70257568359375,-0.0,350.7311096191406,294.08258056640625,236.93777465820312,239.9437713623047,323.4422912597656,0.6897884011268616,14.244243621826172,10.961113929748535,-0.0,0.7311142683029175,22.4407958984375,0.56101393699646,23.000938415527344,0.8708621859550476,75036.65625,104720.25,90003.0078125,-0.0,74834.2734375,89474.5078125,62358.42578125,79533.0625,83298.28125
2011-10-18 11:42:25,11902794.0,350.0,348.9140319824219,252.36778259277344,-0.0,350.0,262.5591735839844,231.0559539794922,210.0275421142578,315.2425537109375,139.1120147705078,66.3611831665039,50.0,50.0,280.1073913574219,66.71710205078125,50.0,50.0,50.0,50.0,0.03213348612189293,0.0020416255574673414,0.04359222948551178,0.043227486312389374,0.0,0.002168821869418025,0.08070511370897293,0.0024067650083452463,0.10171298682689667,0.002718301024287939,350.7160339355469,364.8172302246094,263.7698974609375,-0.0,350.7607421875,285.60931396484375,231.6134033203125,233.80894470214844,316.101806640625,0.7160307765007019,15.903197288513184,11.402109146118164,-0.0,0.7607375383377075,23.05013084411621,0.5574390292167664,23.78140640258789,0.859259843826294,76483.46875,107673.171875,88594.171875,-0.0,76448.109375,88005.140625,61829.7890625,78071.8984375,82239.8046875
2012-01-10 00:00:00,12088538.0,350.0,322.36871337890625,237.96649169921875,-0.0,350.0,245.0396728515625,220.79319763183594,196.75379943847656,301.2248840332031,136.5452117919922,60.67984390258789,50.0,50.0,277.3844909667969,60.411678314208984,50.0,50.0,50.0,50.0,0.035773348063230515,0.002201333176344633,0.05181276798248291,0.04924589768052101,0.0,0.0023569639306515455,0.08992253988981247,0.0024874608498066664,0.11424008011817932,0.0027747061103582382,350.77215576171875,339.9842224121094,250.2923583984375,-0.0,350.8268737792969,269.2514343261719,221.34378051757812,222.12994384765625,302.0630187988281,0.77216637134552,17.615524291992188,12.325871467590332,-0.0,0.8268863558769226,24.211772918701172,0.5505839586257935,25.376144409179688,0.8381361365318298,79627.2578125,102035.0390625,85757.7734375,-0.0,80018.9765625,85105.765625,60744.44921875,75196.6015625,80222.8984375
2012-03-17 21:17:34,12234643.0,350.0,303.5376281738281,226.8018035888672,-0.0,350.0,231.70701599121094,212.85751342773438,186.86459350585938,290.4055480957031,134.455322265625,55.87416076660156,50.0,50.0,275.1701965332031,54.958560943603516,50.0,50.0,50.0,50.0,0.038769785314798355,0.0023408287670463324,0.05878181755542755,0.054527126252651215,0.0,0.0025280886329710484,0.09761187434196472,0.0025533984880894423,0.12472893297672272,0.002822422655299306,350.8211975097656,322.4944152832031,239.8818817138672,-0.0,350.8870849609375,256.7709045410156,213.4024200439453,213.49339294433594,291.2275085449219,0.8212123513221741,18.95680809020996,13.080069541931152,-0.0,0.8870735764503479,25.063888549804688,0.544901430606842,26.628803253173828,0.8219671249389648,82349.71875,98289.0859375,83461.796875,-0.0,83131.6015625,82743.59375,59842.7109375,72945.5625,78619.21875
2012-05-01 16:37:44,12329056.0,350.0,292.0068054199219,219.60870361328125,-0.0,350.0,223.48065185546875,207.78402709960938,180.7650909423828,283.5102844238281,133.0724639892578,52.6010856628418,50.0,50.0,273.7073059082031,51.2335319519043,50.0,50.0,50.0,50.0,0.04074786975979805,0.0024385410360991955,0.06349002569913864,0.05821897089481354,0.0,0.0026475731283426285,0.10266505181789398,0.002597049344331026,0.13175658881664276,0.0028546920511871576,350.8555908203125,311.8031921386719,233.18446350097656,-0.0,350.9291076660156,249.04931640625,208.32505798339844,208.19631958007812,284.32196044921875,0.855575680732727,19.7963924407959,13.575758934020996,-0.0,0.9291104674339294,25.568660736083984,0.5410304069519043,27.431236267089844,0.8116515874862671,84236.6484375,95993.4921875,81949.3515625,-0.0,85249.4296875,81198.6796875,59237.08984375,71463.0859375,77560.4296875
2012-05-31 06:21:05,12390404.0,350.0,284.7108154296875,214.9355010986328,-0.0,346.2654113769531,218.20013427734375,204.499267578125,176.9225616455078,279.0476379394531,132.16024780273438,50.40678787231445,50.0,50.0,272.744873046875,50.0,50.0,50.0,50.0,50.0,0.04211870953440666,0.0025050663389265537,0.066645547747612,0.06074865907430649,0.0,0.002690721768885851,0.1060308963060379,0.002625960623845458,0.13643907010555267,0.002876424230635166,350.87896728515625,305.0404052734375,228.83705139160156,-0.0,347.1996154785156,244.08018493652344,205.03768920898438,204.87559509277344,279.85260009765625,0.8789751529693604,20.329586029052734,13.901543617248535,-0.0,0.934217631816864,25.88003921508789,0.5384209156036377,27.953035354614258,0.8049747943878174,85511.2109375,94546.75,80953.7578125,-0.0,85290.2734375,80188.1015625,58831.046875,70497.6640625,76858.375
2012-07-29 09:47:06,12508321.0,338.1042785644531,270.6922302246094,205.82447814941406,-0.0,332.9479064941406,208.12606811523438,198.12857055664062,169.54319763183594,270.3794250488281,130.36729431152344,50.0,50.0,50.0,270.8402404785156,50.0,50.0,50.0,50.0,50.0,0.045251693576574326,0.0025267833843827248,0.07320987433195114,0.06616491824388504,0.0,0.002714490285143256,0.11283319443464279,0.0026832344010472298,0.1459454894065857,0.0029206264298409224,338.9607849121094,292.07501220703125,220.40773010253906,-0.0,333.8541259765625,234.5963134765625,198.66162109375,198.51565551757812,271.1714172363281,0.8564804792404175,21.38277244567871,14.583259582519531,-0.0,0.9062438011169434,26.470251083374023,0.5330557227134705,28.97246551513672,0.7919904589653015,83771.8984375,91824.6640625,78979.1953125,-0.0,83266.671875,78227.5546875,57999.4609375,68610.4140625,75466.5234375
2012-09-21 17:21:19,12612755.0,327.197998046875,258.5533142089844,197.71681213378906,-0.0,321.6743469238281,199.4198760986328,192.47523498535156,163.02642822265625,262.66943359375,128.74134826660156,50.0,50.0,50.0,269.1160888671875,50.0,50.0,50.0,50.0,50.0,0.048239465802907944,0.0025423953775316477,0.07951712608337402,0.07151208072900772,0.0,0.00274274917319417,0.11919986456632614,0.0027347730938345194,0.15486983954906464,0.0029618137050420046,328.0320129394531,280.8887939453125,212.94496154785156,-0.0,322.5590515136719,226.40762329101562,193.0030517578125,192.90097045898438,263.44970703125,0.8339869976043701,22.335468292236328,15.228137016296387,-0.0,0.8846985697746277,26.98775863647461,0.5278195738792419,29.874542236328125,0.7802889347076416,82146.4140625,89426.1328125,77177.546875,-0.0,81741.15625,76470.6328125,57216.81640625,66911.6328125,74197.015625
2012-10-28 02:45:14,12681059.0,320.2257385253906,250.77952575683594,192.48443603515625,-0.0,314.4068908691406,193.7803955078125,188.78123474121094,158.87403869628906,257.6034240722656,127.65953826904297,50.0,50.0,50.0,267.9797058105469,50.0,50.0,50.0,50.0,50.0,0.050290338695049286,0.0025544180534780025,0.08387938886880875,0.07524458318948746,0.0,0.002762920456007123,0.12356212735176086,0.0027688208501785994,0.1608775109052658,0.0029901647940278053,321.0458068847656,273.74072265625,208.1463165283203,-0.0,315.2779846191406,221.09999084472656,189.3053741455078,189.33355712890625,258.3760070800781,0.8200852274894714,22.961204528808594,15.661882400512695,-0.0,0.8710879683494568,27.3195858001709,0.5241526961326599,30.459508895874023,0.7725868225097656,81145.90625,87861.4140625,75977.03125,-0.0,80783.171875,75309.5078125,56678.11328125,65777.5546875,73348.546875
2013-01-10 00:00:00,12813216.0,306.8199462890625,236.0047149658203,182.42391967773438,-0.0,300.4105224609375,182.9274139404297,181.5688934326172,150.8126220703125,247.70787048339844,125.50397491455078,50.0,50.0,50.0,265.75579833984375,50.0,50.0,50.0,50.0,50.0,0.05463879555463791,0.0025805470068007708,0.0931706577539444,0.08353546261787415,0.0,0.0028060583863407373,0.13269169628620148,0.002835900755599141,0.17325253784656525,0.00304917199537158,307.6137390136719,260.25262451171875,199.0518035888672,-0.0,301.255859375,210.9139404296875,182.0852813720703,182.4167938232422,248.46548461914062,0.7938117980957031,24.247907638549805,16.627883911132812,-0.0,0.8453415036201477,27.986530303955078,0.5163757801055908,31.60417366027832,0.757614016532898,79309.375,84812.609375,73563.734375,-0.0,78969.53125,72983.9765625,55583.09375,63503.203125,71637.7578125
2013-03-11 08:22:44,12917030.0,296.3251953125,224.7624969482422,174.54312133789062,-0.0,289.48211669921875,174.65176391601562,175.89999389648438,144.57798767089844,239.96957397460938,123.76614379882812,50.0,50.0,50.0,263.98272705078125,50.0,50.0,50.0,50.0,50.0,0.058333784341812134,0.0026028065476566553,0.10104044526815414,0.09088433533906937,0.0,0.0028424039483070374,0.14027072489261627,0.0028902015183120966,0.1835412085056305,0.0030976347625255585,297.0984802246094,250.025146484375,191.99220275878906,-0.0,290.3072814941406,203.1473846435547,176.40985107421875,177.07933044433594,240.71522521972656,0.7732898592948914,25.262653350830078,17.449085235595703,-0.0,0.8251705765724182,28.49563217163086,0.5098600387573242,32.5013542175293,0.7456478476524353,77880.9609375,82420.890625,71618.2421875,-0.0,77524.71875,71094.921875,54683.375,61704.56640625,70247.296875
2013-04-20 04:18:45,12983813.0,289.5998229980469,217.81539916992188,169.489013671875,-0.0,282.470947265625,169.45196533203125,172.2606201171875,140.58892822265625,235.0270538330078,122.62862396240234,50.0,50.0,50.0,262.8360290527344,50.0,50.0,50.0,50.0,50.0,0.06083822622895241,0.0026178904809057713,0.1063159629702568,0.09599898010492325,0.0,0.0028669643215835094,0.14531750977039337,0.0029260653536766768,0.19046920537948608,0.003129216842353344,290.3599548339844,243.72752380371094,187.48764038085938,-0.0,283.2831115722656,198.2630615234375,172.76614379882812,173.66717529296875,235.7648162841797,0.7601305246353149,25.912126541137695,17.998620986938477,-0.0,0.8121625781059265,28.81109619140625,0.5055249929428101,33.0782470703125,0.7377592325210571,76955.703125,80896.7421875,70340.65625,-0.0,76578.890625,69850.1484375,54085.95703125,60539.6875,69336.2265625
2013-07-08 20:10:04,13110819.0,276.7474060058594,204.9715576171875,159.8594207763672,-0.0,269.0971374511719,159.6519775390625,165.287841796875,133.11456298828125,225.6055145263672,120.40185546875,50.0,50.0,50.0,260.64971923828125,50.0,50.0,50.0,50.0,50.0,0.0660289004445076,0.002653016708791256,0.11727768182754517,0.10704890638589859,0.0,0.002920362865552306,0.15547990798950195,0.0029984074644744396,0.2043144553899765,0.0031947812531143427,277.4835510253906,232.20388793945312,179.02371215820312,-0.0,269.88531494140625,189.0446319580078,165.78494262695312,167.29544067382812,226.32858276367188,0.7361685037612915,27.23233413696289,19.16429328918457,-0.0,0.7881630063056946,29.392641067504883,0.49709081649780273,34.180877685546875,0.7230702638626099,75223.421875,77952.9921875,67810.7109375,-0.0,74728.3984375,67412.3515625,52875.7265625,58270.19140625,67552.6875
2013-09-08 06:33:02,13205073.0,267.2177429199219,195.59385681152344,152.9229736328125,-0.0,259.35791015625,152.6064910888672,160.19796752929688,127.68170166015625,218.6828155517578,118.70703887939453,50.0,50.0,50.0,259.0247802734375,50.0,50.0,50.0,50.0,50.0,0.07012945413589478,0.0026830791030079126,0.12605801224708557,0.11605425179004669,0.0,0.002965229330584407,0.16339285671710968,0.003054987406358123,0.2147752195596695,0.003246534150093794,267.9366455078125,223.80645751953125,173.00039672851562,-0.0,260.1292419433594,182.41116333007812,160.68885803222656,162.60528564453125,219.39508056640625,0.7188951969146729,28.212594985961914,20.07743263244629,-0.0,0.7713428735733032,29.8046817779541,0.49090248346328735,34.923587799072266,0.7122735977172852,73912.3125,75758.734375,65875.265625,-0.0,73348.6953125,65585.71875,51943.52734375,56556.3671875,66188.1171875
2013-10-19 10:23:40,13266629.0,261.0262756347656,189.56683349609375,148.45033264160156,-0.0,253.08059692382812,148.1448211669922,156.90298461914062,124.19479370117188,214.16671752929688,117.5816650390625,50.0,50.0,50.0,257.960693359375,50.0,50.0,50.0,50.0,50.0,0.07292696833610535,0.0027043840382248163,0.13204847276210785,0.12231776118278503,0.0,0.0029963820707052946,0.1687464565038681,0.003093734150752425,0.22171814739704132,0.0032818971667438745,261.7341003417969,218.40716552734375,169.1390380859375,-0.0,253.84120178222656,178.2185821533203,157.38990783691406,159.5756072998047,214.8719024658203,0.707829475402832,28.84033203125,20.68870735168457,-0.0,0.7606052160263062,30.073755264282227,0.4869225323200226,35.38080596923828,0.7051874995231628,73040.296875,74337.4140625,64599.84375,-0.0,72426.3203125,64397.61328125,51322.08203125,55431.87109375,65268.984375
2013-11-16 00:14:45,13307173.0,256.9554748535156,185.65101623535156,145.4951171875,-0.0,248.9985809326172,145.26766967773438,154.73794555664062,121.89261627197266,211.20140075683594,116.83275604248047,50.0,50.0,50.0,257.25872802734375,50.0,50.0,50.0,50.0,50.0,0.07482615113258362,0.0027191750705242157,0.13609720766544342,0.12663771212100983,0.0,0.003017647424712777,0.17235316336154938,0.003120047738775611,0.2263987511396408,0.0033058009576052427,257.65606689453125,214.89804077148438,166.59194946289062,-0.0,249.7522430419922,175.51890563964844,155.2222442626953,157.56517028808594,211.9019012451172,0.70061194896698,29.24702262878418,21.09682273864746,-0.0,0.7536642551422119,30.251235961914062,0.48430079221725464,35.67255783081055,0.7005054950714111,72457.2265625,73396.5546875,63749.02734375,-0.0,71811.4375,63626.6875,50904.87890625,54688.125,64651.50390625
2014-01-11 00:00:00,13386702.0,248.89886474609375,178.1125946044922,139.64366149902344,-0.0,240.9873504638672,139.59120178222656,150.48199462890625,117.32122039794922,205.3726043701172,115.33892059326172,50.0,50.0,50.0,255.8797607421875,50.0,50.0,50.0,50.0,50.0,0.07876329123973846,0.0027521259617060423,0.14430852234363556,0.1358238309621811,0.0,0.003063949989154935,0.1798834353685379,0.003173521487042308,0.23599551618099213,0.0033547019120305777,249.58575439453125,208.15049743652344,161.59165954589844,-0.0,241.7279815673828,170.208984375,150.9610595703125,153.56089782714844,206.0638885498047,0.6868914365768433,30.03788948059082,21.947998046875,-0.0,0.7406424880027771,30.61777687072754,0.47907817363739014,36.23968505859375,0.6912829279899597,71286.546875,71511.5,62027.8828125,-0.0,70569.265625,62078.43359375,50049.44140625,53215.6484375,63407.97265625
2014-03-02 00:30:14,13455628.0,241.9014129638672,171.8772430419922,134.7049560546875,-0.0,234.12689208984375,134.74374389648438,146.83128356933594,113.40631866455078,200.35177612304688,114.02449798583984,50.0,50.0,50.0,254.679931640625,50.0,50.0,50.0,50.0,50.0,0.08231367915868759,0.002784019336104393,0.15146701037883759,0.14426395297050476,0.0,0.003106872783973813,0.18673492968082428,0.0032207034528255463,0.244523823261261,0.003398010041564703,242.57675170898438,202.55812072753906,157.4141387939453,-0.0,234.8565673828125,165.68243408203125,147.30572509765625,150.11236572265625,201.03489685058594,0.6753383874893188,30.68087387084961,22.709186553955078,-0.0,0.729669451713562,30.93869972229004,0.4744280278682709,36.70604705810547,0.6831185817718506,70243.25,69864.5,60493.203125,-0.0,69451.6328125,60692.5703125,49280.67578125,51933.91015625,62306.94140625
2014-04-04 00:50:37,13500225.0,237.35928344726562,167.94046020507812,131.59011840820312,-0.0,229.74961853027344,131.65211486816406,144.4897003173828,110.94127655029297,197.10464477539062,113.1652603149414,50.0,50.0,50.0,253.90541076660156,50.0,50.0,50.0,50.0,50.0,0.08465822786092758,0.0028063098434358835,0.15611937642097473,0.14990901947021484,0.0,0.0031352767255157232,0.19128887355327606,0.003251570276916027,0.2500022053718567,0.003426886163651943,238.02725219726562,199.00973510742188,154.7953338623047,-0.0,230.4722137451172,162.79251098632812,144.9610595703125,147.92213439941406,197.7824249267578,0.6679782271385193,31.069276809692383,23.205217361450195,-0.0,0.7225942015647888,31.140396118164062,0.4713510572910309,36.980857849121094,0.6777778267860413,69553.6328125,68795.4921875,59489.375,-0.0,68715.8828125,59777.3203125,48770.578125,51090.03125,61583.69140625
2014-04-25 19:46:52,13529274.0,234.40892028808594,165.3884735107422,129.55177307128906,-0.0,226.91119384765625,129.65895080566406,142.9705047607422,109.34718322753906,194.9892120361328,112.6021957397461,50.0,50.0,50.0,253.40106201171875,50.0,50.0,50.0,50.0,50.0,0.08620673418045044,0.0028213774785399437,0.1591884344816208,0.15367689728736877,0.0,0.0031543225049972534,0.194301038980484,0.0032718600705266,0.25356733798980713,0.003446132643148303,235.0721435546875,196.70098876953125,153.07601928710938,-0.0,227.62921142578125,160.9272918701172,143.4398193359375,146.49302673339844,195.6634979248047,0.6632272601127625,31.31252098083496,23.524248123168945,-0.0,0.7180159687995911,31.268341064453125,0.4693150222301483,37.14584732055664,0.6742823719978333,69097.3671875,68098.03125,58832.71875,-0.0,68228.296875,59175.15234375,48432.91796875,50540.61328125,61109.234375
